filename,scenario,town,route,weather,sha256,size,priority_rank,priority_score,weakness_reasons,target_abilities,table2_abilities
VanillaSignalizedTurnEncounterRedLight_Town12_Route15518_Weather25.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15518,25,88dd663cb39b26f8d63452d6123e820a8c5e1565a019773d195a5f595a2b07ef,565289487,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15525_Weather6.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15525,6,2e5c493b60f7bb5cb3afc867103c295fa78d9c8597f8bcb81d9a7d774cbd6458,539932392,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15532_Weather13.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15532,13,5e1e90a0cd68675d4722c3c01f44de5fb181a0bba373229d95662325b2bb8ae8,426339473,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15485_Weather18.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15485,18,b7ece957bb6a7c37e291ab357cd95741b75e7a8d7151bda6ac76cf771f90fe81,226023802,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15490_Weather23.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15490,23,b82e5c0359af9a44efed6b4a4b7e01ec3f08d396b4e6b5993df5557da26845fb,574206881,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15497_Weather3.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15497,3,39f6544cebb6b92f682c523e013d3d2e4ee82b1adfb614d9d36b70762e2ce3ff,123426297,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15501_Weather8.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15501,8,75791d76b9d641b64b5632676417cc75f4d51603059fe9432eaf7d8b7046625f,518901634,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15502_Weather9.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15502,9,a079ecfc9f64ce1b1d0e240a6ffe5435dfabade0d7a063dddac06221f2fc65a1,527889502,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15512_Weather19.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15512,19,2cbc6ab7bcb0fee55a95179ec46fce8542827107d04e6ccf856a8a1bab8c041f,271097793,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town10HD_Route24840_Weather26.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town10HD,24840,26,486ad28dafb9521e702f3bd45054058ba09a1d721a5cd5f60696fe6730ef21d8,238094088,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3865_Weather12.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3865,12,2df1a353ee57e67bc8d3e9d2638006bdd4dd1baebaa0b99bf98fc71ea7623add,613306574,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3866_Weather13.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3866,13,70c66907e62a3b023bf16641aab71b6ef190b4d5093374d5bc648e7915d771a3,252041350,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3873_Weather20.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3873,20,7112e97f6d0aee3ce46ebb88da5e195f57f9852e2d46182ef9d4c7fb7a81600d,187863536,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3874_Weather21.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3874,21,5c231ff1a535eb03d59b006bbac4b7dd6b70e534303f59f83d90d83d084cbafe,543349294,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3878_Weather25.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3878,25,bb4f5cdd8f9f33c88935da8d183f9c1072ba583222f44e70d37d4cea02ee6a7a,116158371,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3879_Weather0.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3879,0,0e0c118a644b0f675454c13406165587e9ebe234399b603c169371276a4f4a19,1771450092,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3880_Weather1.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3880,1,bfd83ee62aa3d1bf2490f2177bf7d67cf036ed044d544fc23b241022d78bc8e8,688495832,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3881_Weather2.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3881,2,fa0e9b340de84f335584d706ae52a46f05264af21a269d99bbe8b9d8e13ae7fe,587501024,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3870_Weather9.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3870,9,817fe6f48eab99125a1e6e04f827ad8805e3e148f24f659dbfb936dda31e3f23,319826152,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3872_Weather19.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3872,19,dded1d797cd876f9ec6e0d3bc401a311b7a826d12b3d498c8a011653b26ef39d,367039256,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3876_Weather23.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3876,23,14f9fb30c11bc0f7f48c806d14a44d05303059cc847fed4384182bcf22d6e87e,251345839,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3882_Weather3.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3882,3,4211cf324dc535bd75f479f0d35334385453cb57bc9ac35b60aca81d18818f68,366572203,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town13_Route3877_Weather23.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town13,3877,23,e46a286b9f20276a5cbe161d980e5bf9ecc88ef77acc1fad2d169ff84422ff1f,535331857,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15515_Weather22.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15515,22,f5233e37c81357c4acb13a21b91b2ebc4c33ea4cc6dd2cdacfeb8403944d1c7c,471610455,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15524_Weather5.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15524,5,4acf00bc1ef1090fdfb3685eaff15483812cba37d262a091325a52a6c1fd9048,150991638,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15526_Weather7.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15526,7,e7fd023fc82136ec99b74357dec23484fda2b71cd28d3fa6ec3c7e427ab6b6ad,553334506,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15529_Weather10.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15529,10,f771b3f99b87eefe3b8a24c776931ffb6c2980f671cf9827b764a42a1acdf886,741136647,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15530_Weather11.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15530,11,616ad92dfbfecf9a4054680e2cc275fb895f70d591363bcacff35ef82278cd32,263723184,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15533_Weather14.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15533,14,43f5666bb45aa362843a4cb2a8ec9c879fb8324233a984f3b84dfcbe29e1e024,460167965,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15534_Weather15.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15534,15,68747426bc997f158fbed0cd24922f6a3aa316de6bb12c9684c05b50f6655dbb,193998728,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15551_Weather6.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15551,6,5acd64eb51cadf2a0433d6916a50ff68ef720a43a86cd039181966107db2b059,737560148,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15509_Weather8.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15509,8,45289088953ceb168243dd6c283c08f9625c5c2ec5a98c6ba60b3fa91ae91410,180043520,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15511_Weather18.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15511,18,8158b0b1de16ee377c258da16993b1a7a1915920ef74d3ba8a8e0b177a849a71,138172859,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15513_Weather20.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15513,20,9b18b982db7def2a1bbb3474f83479502d81beeb86f1896638a2ed2e60c31960,167680550,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15514_Weather21.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15514,21,e90e0307de0d97b8361e5c232d8553ef199b5cd90706d9a230bb63e1b44b871c,372982991,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15519_Weather0.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15519,0,57435cea2e503789d51da99bf52fde4b3e7a06a82a7b39be265edefa343b126a,139457959,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15520_Weather1.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15520,1,fefba3b1d001d6b7b8cd70c690f9c3400ab2f2710128ba7f10b866a089f5a30a,310570322,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15521_Weather2.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15521,2,ba970210b31eda1fe3fa470c26de19079f5ce47e3560cc07560503850068d38b,752212007,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15531_Weather12.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15531,12,6e361e3cb627239d27ffc837bd429392d0bd0cfc837d4dd6c21f55d16cb49c73,111297504,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15541_Weather22.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15541,22,5e2ceb94cd5fa61aa8039e45ff2298815a5041e67e0970a13c4341a5825068ba,607330324,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15544_Weather25.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15544,25,cd3c414cea61a10458dd1ea8c2a4d00adb097ff9f3f3e3b0b28cb4a0a818c144,337746270,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15550_Weather5.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15550,5,6ad64adc2397a7fcfd2a96134e0ce7b51c46efdcffb9f3b9f4492f7dd9e5dc13,375729071,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15552_Weather7.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15552,7,b6209f2917f4ff9ad603a9c3fd87a65ef09cc20c84119afdc753392e448b1670,721661365,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15555_Weather10.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15555,10,f94669131a81dd3ad23c08b492d8bd2a9aebbfe541f3811b924be07445e57f50,970457801,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15558_Weather13.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15558,13,348a0160571e1a80082b99a5172dc75bae75acd222824fff7d9cfdff3ce0f96a,237288870,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15559_Weather14.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15559,14,e320461e9fb3abd5c5aaedc3025113dc77b749cf2b21886c772952370522a167,276713051,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15560_Weather15.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15560,15,fef796b6f972c944617c3b85f20572456529c063b0e7add46636fa13feb45798,1059910941,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15577_Weather6.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15577,6,a4d362dcc6e75928fe6c796478fba6d8f43564a47fe2934a802169a4ffd7f020,351453266,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15582_Weather11.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15582,11,7d25e777c2ae95930a999180d6376d500c849a60dd33ab5b74ef8bca148b79cb,182995583,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15510_Weather9.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15510,9,c2e79636b4166cab7ac0e76207e605937484784334d62de29617f5541c971554,188852703,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15523_Weather3.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15523,3,38b3079b52f6177f1113cdc4a6dec7fdc67ccfc93877ddd9175e2130f505a065,267421387,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15527_Weather8.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15527,8,653f585d346a08ada0265b3ac1d1ca809860750c5459043cd4c86516cf195027,363550599,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15537_Weather18.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15537,18,3ec59928bb6ab912b415b527aac91ed999eed71b019fe8cdbfc52d446c6b0737,462063466,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15539_Weather20.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15539,20,374bca549cbaa612b51370d0b1828e69eb97a2517d468b7d1980f4697641eb45,399001647,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15540_Weather21.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15540,21,0e3ebd0d058458045569d3c6a01aaa2567504cef619b1606a7292e52d006d0e4,362789457,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15545_Weather0.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15545,0,f18750b876a03a4464f00a0c3adea2a573853eb1412f7927cbf0a9b0c8cb95c3,550840171,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15547_Weather2.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15547,2,dad78559781349abc9aae3d38ea039e4e38b0fd3726d695f1dc822bd0a080c6b,175423815,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15564_Weather19.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15564,19,f2c62bfb792db2cf4fc36f28115d5addb6c691f760c00f1d2f7fb878173acd4d,194371230,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
VanillaSignalizedTurnEncounterRedLight_Town12_Route15567_Weather22.tar.gz,VanillaSignalizedTurnEncounterRedLight,Town12,15567,22,2403eb1a24aaca81ba858431caea773d81734187c7bc034cad6e7eb6b9279986,333309425,2,8.05,"[""blocked=1"", ""mean_DS=0.000<50"", ""mean_RC=0.000<80"", ""success_rate=0.000<1""]",[],"[""Traffic Sign""]"
LaneChange_Town12_Route1644_Weather0.tar.gz,LaneChange,Town12,1644,0,27f284e39e0b2cd6faf652d5706f85d279ff6e596ef478bfd5ed7116d9119d3c,367121744,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route1654_Weather10.tar.gz,LaneChange,Town12,1654,10,b664472d01c131524bd9ba422bf1df34a538c29be279830ad8cb5d6729bc6250,204584925,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route1656_Weather12.tar.gz,LaneChange,Town12,1656,12,d4bd27f6444bc2dae824111afc5ff67daa81e65104cd96a0425ecedda674c7bc,370342329,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route1659_Weather15.tar.gz,LaneChange,Town12,1659,15,30f931fedc744df5f5f83c82801a778b9561559d51a65273e0f2402cb412facc,202267059,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17553_Weather2.tar.gz,LaneChange,Town12,17553,2,4b1d5e1cd488e667f003a2765e9963fbc8574c1ef458dbb119f0f8ce0e77dd32,215619720,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17569_Weather18.tar.gz,LaneChange,Town12,17569,18,fedc8d93ee1639fa8991bfd5fb7f462483330254daae81b40578a5c65da8b981,403291536,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17570_Weather19.tar.gz,LaneChange,Town12,17570,19,f8d89301389e33d43b0e2060add0e86b4850f39803b994bd05206f8fca0d2083,329695678,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17572_Weather21.tar.gz,LaneChange,Town12,17572,21,afef0ddae0f0bc1f2ed69e497e2f5338974910b33ce1fbc1e0289e25c5d52478,230817499,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17575_Weather23.tar.gz,LaneChange,Town12,17575,23,fb11e2e177c1d44cddf324befba0afded1e3f5fe58e4560e281046fbea16faba,267762124,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17578_Weather1.tar.gz,LaneChange,Town12,17578,1,6e3f5dc08eb132a763260643830a91d9da5cec991119ee3cd67fa3b0e5f754c2,262440263,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17581_Weather3.tar.gz,LaneChange,Town12,17581,3,e225b1e94ba3d2e23ee22f0c033aac652deda415e1d20d0911a1ed19a69d2ebd,257846151,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17588_Weather11.tar.gz,LaneChange,Town12,17588,11,b5c24c38d3c2164fb328c839c7d8b0c3d108e01c3adf13680db9559f9fc5ee89,184127968,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17611_Weather8.tar.gz,LaneChange,Town12,17611,8,f9c20c1d0a8c2ecc9c34b1458411f9086109c4ca3c152be3d640c128110bf508,257466282,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17612_Weather9.tar.gz,LaneChange,Town12,17612,9,4dbfd671b52b2a9085e47f395bbbee1583aa9f570d4de0427e3824a479950bbe,350451802,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17635_Weather6.tar.gz,LaneChange,Town12,17635,6,90f5d8e51bb652e7232ac3e5a2c2a728e2fc1214e1a4e95dceb619d7b02a1505,332222246,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17668_Weather13.tar.gz,LaneChange,Town12,17668,13,fed4e458d5b3d55aa95e584198ffb927610784313d7df2719e27df0ce8466e68,328935832,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
