filename,source,sampling_weight
VanillaNonSignalizedTurnEncounterStopsign_Town12_Route16684_Weather21.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town12_Route16685_Weather22.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town12_Route16688_Weather25.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town12_Route16690_Weather1.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town12_Route16691_Weather2.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town12_Route16701_Weather12.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town12_Route16704_Weather15.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3903_Weather23.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3904_Weather25.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3905_Weather0.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3906_Weather1.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3907_Weather2.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3908_Weather3.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3909_Weather3.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3910_Weather5.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3911_Weather6.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3913_Weather8.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3914_Weather9.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3915_Weather10.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3916_Weather11.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3918_Weather13.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3919_Weather14.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3920_Weather15.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3921_Weather8.tar.gz,targeted_new,0.00182370820668693
VanillaNonSignalizedTurnEncounterStopsign_Town13_Route3922_Weather9.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town10HD_Route24840_Weather26.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15458_Weather9.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15459_Weather18.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15460_Weather19.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15461_Weather20.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15462_Weather21.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15463_Weather22.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15464_Weather23.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15465_Weather23.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15466_Weather25.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15467_Weather0.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15468_Weather1.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15469_Weather2.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15470_Weather3.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15472_Weather5.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15473_Weather6.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15474_Weather7.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15475_Weather8.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15477_Weather10.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15478_Weather11.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15479_Weather12.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15481_Weather14.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15482_Weather15.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15483_Weather8.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15484_Weather9.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15485_Weather18.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15486_Weather19.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15487_Weather20.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15488_Weather21.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15489_Weather22.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15490_Weather23.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15493_Weather0.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15494_Weather1.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15495_Weather2.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15496_Weather3.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15497_Weather3.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15498_Weather5.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15500_Weather7.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15501_Weather8.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15502_Weather9.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15503_Weather10.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15504_Weather11.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15505_Weather12.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15506_Weather13.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15507_Weather14.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15508_Weather15.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15509_Weather8.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15510_Weather9.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15511_Weather18.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15512_Weather19.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15513_Weather20.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15514_Weather21.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15515_Weather22.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15518_Weather25.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15519_Weather0.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15520_Weather1.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15521_Weather2.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15523_Weather3.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15524_Weather5.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15525_Weather6.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15526_Weather7.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15527_Weather8.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15529_Weather10.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15530_Weather11.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15531_Weather12.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15532_Weather13.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15533_Weather14.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15534_Weather15.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15537_Weather18.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15539_Weather20.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15540_Weather21.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15541_Weather22.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15544_Weather25.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15545_Weather0.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15547_Weather2.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15550_Weather5.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15551_Weather6.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15552_Weather7.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15555_Weather10.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15558_Weather13.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15559_Weather14.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15560_Weather15.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15564_Weather19.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15567_Weather22.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15577_Weather6.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town12_Route15582_Weather11.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3865_Weather12.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3866_Weather13.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3870_Weather9.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3871_Weather18.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3872_Weather19.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3873_Weather20.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3874_Weather21.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3876_Weather23.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3877_Weather23.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3878_Weather25.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3879_Weather0.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3880_Weather1.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3881_Weather2.tar.gz,targeted_new,0.00182370820668693
VanillaSignalizedTurnEncounterRedLight_Town13_Route3882_Weather3.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town03_Route25378_Weather9.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town03_Route25427_Weather12.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route1809_Weather9.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20598_Weather5.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20604_Weather11.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20606_Weather13.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20614_Weather21.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20623_Weather3.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20625_Weather6.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20626_Weather7.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20629_Weather10.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20639_Weather20.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20641_Weather22.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20646_Weather1.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20647_Weather2.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20648_Weather3.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20652_Weather7.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20654_Weather9.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20662_Weather9.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20663_Weather18.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20666_Weather21.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20667_Weather22.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20668_Weather23.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20672_Weather1.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20679_Weather8.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20681_Weather10.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20682_Weather11.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20687_Weather8.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20691_Weather20.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20694_Weather23.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20698_Weather1.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20701_Weather3.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20703_Weather6.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20705_Weather8.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20708_Weather11.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20718_Weather21.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20720_Weather23.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20726_Weather3.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20727_Weather3.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20729_Weather6.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20733_Weather10.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20734_Weather11.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20740_Weather9.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20745_Weather22.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20750_Weather1.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20751_Weather2.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20755_Weather6.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20762_Weather13.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20768_Weather19.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20769_Weather20.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20773_Weather23.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20774_Weather25.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20775_Weather0.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20777_Weather2.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20778_Weather3.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20785_Weather10.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20791_Weather8.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20796_Weather21.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20802_Weather1.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20806_Weather5.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20811_Weather10.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20815_Weather14.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20826_Weather25.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20828_Weather1.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20830_Weather3.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20832_Weather5.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20836_Weather9.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20840_Weather13.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20843_Weather8.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20855_Weather2.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20860_Weather7.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20862_Weather9.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20865_Weather12.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20866_Weather13.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route20867_Weather14.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route2587_Weather7.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town12_Route2599_Weather19.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town13_Route3366_Weather7.tar.gz,targeted_new,0.00182370820668693
YieldToEmergencyVehicle_Town13_Route3368_Weather9.tar.gz,targeted_new,0.00182370820668693
